,pair,open_date,enter_reason,exit_reason,open (entry),high (entry),ema-26 (entry),ema-12 (entry),low (entry),mean-grad-hist (entry),close (entry),volume (entry),long_jcrosk (entry),short_kdj (entry),sma-05 (entry),sma-07 (entry),sma-25 (entry),profit_abs,profit_ratio,sma-compare (entry),mean-grad-hist (exit),ema-26 (exit),sma-compare (exit),ema-12 (exit),open (exit),sma-05 (exit),short_kdj (exit),sma-25 (exit),volume (exit),sma-07 (exit),long_jcrosk (exit),high (exit),low (exit),close (exit)
2035,LTC/USDT:USDT,2020-01-24 09:30:00+00:00,first_buy,trailing_stop_loss,52.13,52.15,52.29012952392793,52.600466837578956,50.77,1,51.26,23527.05,0,False,52.13600000000021,52.25285714285723,52.4868,7.37723193,0.12015893995873218,1,0,58.8853248693598,1,59.24756278998922,58.23,58.57400000000005,False,59.443200000000004,4515.11,58.657142857142965,0,58.59,58.19,58.56
2037,LTC/USDT:USDT,2020-01-30 00:30:00+00:00,first_buy,trailing_stop_loss,59.07,59.29,59.867600710498536,60.15230446899606,58.2,1,58.68,10266.39,0,False,59.636,59.84142857142867,60.297599999999996,7.09061882,0.11555579039889732,1,1,67.37623259623142,1,67.68156909919409,67.02,66.81800000000003,False,67.7884,26917.662,67.1957142857144,0,67.05,65.89,66.05
2038,LTC/USDT:USDT,2020-01-31 13:30:00+00:00,first_buy,trailing_stop_loss,66.15,67.19,67.34296604296505,67.64293435110564,65.41,0,67.16,36632.711,0,False,66.82200000000003,67.0600000000001,67.80000000000001,0.83827272,0.013652677170263338,1,1,69.950199767568,1,70.30524399810712,70.02,69.69800000000005,False,70.5016,21523.724,69.72142857142865,1,70.02,68.91,68.91
2039,LTC/USDT:USDT,2020-02-02 02:30:00+00:00,first_buy,trailing_stop_loss,68.9,68.96,69.72401518794214,70.17004073898806,67.45,1,68.48,37051.865,0,False,69.46800000000005,69.49571428571436,70.3832,0.09334655,0.0015204870718866857,1,1,69.75642512548946,0,70.0395899461914,69.51,69.698,False,70.022,15055.754,69.64428571428574,0,69.66,69.19,69.36
2040,LTC/USDT:USDT,2020-02-03 16:00:00+00:00,first_buy,trailing_stop_loss,69.36,69.68,69.60312895233723,69.94480550573277,68.7,1,68.76,24275.778,0,False,69.46999999999998,69.55571428571432,69.94120000000001,2.93909233,0.04787664159678653,1,1,74.95192111590889,1,75.39271625339963,74.23,74.80399999999985,False,75.39360000000006,24326.734,74.99142857142861,0,74.47,73.68,73.79
2041,LTC/USDT:USDT,2020-02-10 09:00:00+00:00,first_buy,trailing_stop_loss,73.79,74.97,74.89931786730752,75.33473727166633,73.11,1,74.61,57421.806,0,False,74.58399999999986,74.90142857142861,75.31480000000006,2.52162412,0.04107498513739433,1,1,82.85641017170533,1,82.87783331642515,82.73,82.68399999999988,False,83.21200000000005,52787.482,82.94714285714284,0,82.73,80.2,80.94
2042,LTC/USDT:USDT,2020-02-13 08:15:00+00:00,first_buy,trailing_stop_loss,81.01,81.65,82.12157783759682,82.52243825594921,75.24,1,78.08,149132.525,0,False,81.57799999999988,82.13285714285713,83.03320000000005,-0.38055976,-0.006197963014001765,1,1,81.20184277197137,1,81.20006965970518,81.05,81.1819999999999,False,81.34960000000007,7290.873,81.33428571428571,0,81.12,80.65,80.65
2043,LTC/USDT:USDT,2020-02-15 16:00:00+00:00,first_buy,trailing_stop_loss,80.63,80.63,80.85694388397577,81.03413857380109,77.89,1,78.96,82694.635,0,False,80.6739999999999,80.93142857142858,81.23640000000007,-3.50875635,-0.05720850801597968,1,1,78.23201560806343,1,79.40368005312716,77.22,77.05599999999991,False,79.99480000000008,22696.536,77.36714285714288,1,77.42,75.13,75.68
2044,LTC/USDT:USDT,2020-02-15 18:15:00+00:00,first_buy,trailing_stop_loss,75.65,76.3,77.87016705297675,79.14266671585848,74.81,0,75.88,27767.265,0,False,76.81199999999993,76.90571428571431,79.78720000000008,-0.52280917,-0.008515276739861351,1,1,77.40980758583393,1,77.97673134746006,76.6,77.03799999999997,False,78.20360000000008,17953.645,77.1014285714286,0,76.86,75.85,76.3
2045,LTC/USDT:USDT,2020-02-16 13:45:00+00:00,first_buy,trailing_stop_loss,76.31,77.0,77.32368334185948,77.89326976616672,75.19,0,76.85,25046.582,0,False,76.80999999999997,77.01571428571431,78.12480000000008,-3.13863251,-0.051134750805094026,1,1,75.42886333327742,1,76.50204767871695,74.38,74.38399999999994,False,76.78880000000007,16282.931,74.89428571428573,0,75.29,73.68,73.73
2036,LTC/USDT:USDT,2020-01-28 17:30:00+00:00,first_buy,trailing_stop_loss,58.59,58.64,58.71835181253521,59.14033591665668,57.58,1,57.8,10212.233,0,False,58.32600000000004,58.51142857142868,59.328,0.66379095,0.010813194808348562,1,1,60.08352811240736,1,60.27008882651574,59.89,59.986000000000004,False,60.36559999999999,16515.976,60.04714285714296,0,59.96,58.78,59.05
2068,LTC/USDT:USDT,2020-03-11 18:30:00+00:00,first_buy,trailing_stop_loss,45.69,46.37,46.98382658887336,47.540663152866394,45.52,1,46.25,34403.441,0,False,46.56599999999998,46.798571428571314,47.668000000000085,-0.91623448,-0.01492828052966252,1,1,47.388481286815086,1,47.687082648287934,46.25,46.91799999999998,False,47.93840000000009,27795.146,47.264285714285585,0,46.56,45.76,45.78
2069,LTC/USDT:USDT,2020-03-12 02:30:00+00:00,first_buy,trailing_stop_loss,45.78,46.54,47.222561088843534,47.58507652619253,45.5,1,46.31,26075.344,0,False,46.57199999999998,47.018571428571306,47.88040000000008,-3.76280125,-0.06127457855319626,1,1,45.23034752723976,1,45.8917070769229,44.69,44.93199999999996,False,45.94480000000007,17451.043,45.078571428571294,0,44.69,44.16,44.32
2070,LTC/USDT:USDT,2020-03-12 07:15:00+00:00,first_buy,trailing_stop_loss,44.3,44.34,44.80567867689518,45.63824729344713,41.9,1,42.47,74284.989,0,False,44.31399999999996,44.66999999999986,45.71440000000007,-2.65743848,-0.043279636067731976,1,1,42.604824579915515,1,43.62306021725688,41.98,42.19999999999995,False,43.70360000000009,67541.099,42.28999999999987,0,41.99,41.06,41.42
2096,LTC/USDT:USDT,2020-03-13 20:00:00+00:00,first_buy,trailing_stop_loss,34.54,36.98,34.73756352206076,34.805909967450305,34.48,0,36.3,54864.278,0,False,34.631999999999984,34.328571428571315,35.12160000000008,-1.31984782,-0.02149889354019137,0,1,36.42597596421901,1,36.47921230973044,36.15,36.384,False,36.60880000000009,12450.377,36.41428571428559,1,36.42,36.01,36.35
2097,LTC/USDT:USDT,2020-03-14 08:15:00+00:00,first_buy,trailing_stop_loss,36.37,36.39,36.23736427741609,36.384455842343,35.0,1,35.2,22830.119,0,False,36.162,36.22428571428559,36.54080000000009,-1.51564308,-0.024692760338013323,1,1,35.191463130123644,1,35.355558752577906,34.9,35.006000000000014,False,35.48600000000008,11563.128,35.11999999999988,0,35.4,34.83,35.03
2098,LTC/USDT:USDT,2020-03-14 23:15:00+00:00,first_buy,trailing_stop_loss,35.05,35.09,35.08046880241231,35.289961807942504,33.86,1,34.47,24388.087,0,False,34.866000000000014,34.982857142857014,35.432800000000086,2.98749249,0.04866934631947687,1,0,36.61602249979784,0,36.280416542842566,38.54,37.153999999999975,False,36.1432000000001,62458.47,36.66142857142846,1,38.73,37.08,37.14
2099,LTC/USDT:USDT,2020-03-15 22:30:00+00:00,first_buy,trailing_stop_loss,37.17,37.17,36.61663442290587,36.305570873002374,35.84,1,36.62,89367.654,0,False,37.21399999999998,36.798571428571314,36.17040000000009,-3.73922304,-0.06089648056861172,0,1,35.59125608532137,1,35.81196131010252,35.21,35.34999999999997,False,35.84040000000009,6465.199,35.46571428571418,0,35.31,35.04,35.16
2100,LTC/USDT:USDT,2020-03-16 06:00:00+00:00,first_buy,trailing_stop_loss,35.13,35.17,35.36798591834885,35.688112324169,33.65,1,34.14,25468.54,0,False,35.05799999999997,35.24571428571418,35.74280000000008,-4.75171312,-0.0773961031647708,1,0,33.91756737038818,1,34.7302834228595,33.31,33.08399999999997,False,35.08960000000008,9567.515,33.26142857142846,1,33.32,32.38,32.6
2101,LTC/USDT:USDT,2020-03-16 07:45:00+00:00,first_buy,trailing_stop_loss,32.61,32.67,33.66717239032846,34.54952168783287,31.47,1,32.29,11724.72,0,False,32.91199999999996,32.99714285714275,34.94640000000008,-3.65128326,-0.05946808609347309,1,1,32.272024953736015,1,33.22506201410926,31.94,31.903999999999975,False,33.457600000000085,17723.716,31.94857142857132,0,31.95,30.93,31.38
2102,LTC/USDT:USDT,2020-03-16 10:15:00+00:00,first_buy,trailing_stop_loss,31.38,31.5,31.933251883930474,32.99135371676783,29.57,1,30.07,76921.797,0,False,31.439999999999976,31.66999999999989,33.22720000000008,0.8759556,0.0142701609767478,1,0,30.7243123286599,1,31.81508363691286,30.18,30.103999999999978,False,31.741200000000084,7937.683,30.158571428571324,0,30.4,30.11,30.3
2103,LTC/USDT:USDT,2020-03-16 12:15:00+00:00,first_buy,trailing_stop_loss,30.31,32.7,30.894418124250684,31.816188552697092,30.13,0,31.83,49360.097,0,False,30.579999999999977,30.36714285714275,31.648800000000087,-4.4733378,-0.07285833864533205,0,1,30.74347540440756,1,31.453283440678273,30.39,30.723999999999972,False,31.15000000000009,37742.238,30.821428571428466,0,30.63,29.84,30.05
2104,LTC/USDT:USDT,2020-03-16 13:45:00+00:00,first_buy,trailing_stop_loss,30.06,31.02,30.69524841911409,31.3774846672947,29.54,0,30.43,33547.926,0,False,30.589999999999975,30.839999999999893,31.063200000000087,2.33197032,0.037987628135411386,1,1,32.6144471460756,1,32.58246277419113,32.29,32.41999999999997,False,32.86560000000009,9433.173,32.58285714285703,0,32.5,32.0,32.08
2095,LTC/USDT:USDT,2020-03-13 18:15:00+00:00,first_buy,trailing_stop_loss,34.92,34.98,35.04411706771647,35.059228002377466,33.42,1,34.26,41424.798,1,False,34.93999999999996,35.0842857142856,35.73320000000009,0.34202102,0.005571441394078501,1,0,34.453484162435444,1,34.68638276484633,34.68,34.00999999999998,False,35.17240000000008,70645.718,34.03714285714274,0,35.22,33.26,34.42
2105,LTC/USDT:USDT,2020-03-16 21:00:00+00:00,first_buy,trailing_stop_loss,32.08,32.23,32.49991681591012,32.52968775388067,31.55,1,31.87,24211.804,0,False,32.199999999999974,32.40999999999989,32.8304000000001,2.93186349,0.04776126977444005,1,1,34.28624626423511,1,34.41665106725168,34.24,34.12399999999999,False,34.554800000000085,19962.871,34.21285714285702,0,34.68,33.8,33.84
2107,LTC/USDT:USDT,2020-03-18 07:30:00+00:00,first_buy,trailing_stop_loss,33.57,33.66,33.82298057494507,34.091531038686,32.87,1,33.13,19931.733,0,False,33.538,33.589999999999876,34.192800000000084,9.19130004,0.14973213298165686,1,0,38.87725890201917,1,38.97428205769415,38.75,38.74000000000002,False,39.247200000000106,7000.516,38.75285714285702,0,38.75,38.54,38.6
2108,LTC/USDT:USDT,2020-03-20 03:45:00+00:00,first_buy,trailing_stop_loss,38.61,38.61,38.766911378631605,38.91396486823532,38.01,1,38.16,7805.448,1,False,38.58200000000002,38.66428571428559,39.201600000000106,4.27613058,0.06966147060486684,1,1,41.84122902508618,0,41.21941584368519,41.13,42.08600000000003,False,41.07880000000012,8792.213,42.214285714285616,0,41.7,40.99,41.55
2109,LTC/USDT:USDT,2020-03-20 12:15:00+00:00,first_buy,trailing_stop_loss,41.54,41.82,41.702578405842154,41.19871837378258,40.87,1,40.94,13909.176,0,False,41.624000000000024,42.01857142857133,41.14000000000012,-2.39736924,-0.03904227640491377,0,1,40.50229459139581,0,40.78213264912258,40.33,40.21000000000001,False,40.92640000000012,5713.194,40.198571428571356,0,40.37,39.93,40.01
2110,LTC/USDT:USDT,2020-03-20 18:30:00+00:00,first_buy,trailing_stop_loss,40.02,40.12,40.3465569619503,40.68641911955795,39.43,1,39.49,19858.054,1,False,40.10600000000001,40.1114285714285,40.86840000000012,-4.67133954,-0.0760832782621483,1,1,38.78001289526517,1,39.62709739462711,38.09,38.11200000000001,False,40.071200000000125,46337.489,38.19714285714279,0,38.1,36.75,37.07
2111,LTC/USDT:USDT,2020-03-20 20:30:00+00:00,first_buy,trailing_stop_loss,37.07,37.23,38.21539552676284,39.29249758761769,35.11,1,35.11,49518.411,0,False,37.470000000000006,37.7014285714285,39.815600000000124,3.22629372,0.052546940676744265,1,1,38.11781098432112,1,38.24542542177478,37.72,37.85600000000001,False,38.31640000000011,6900.732,38.02142857142847,0,37.82,37.35,37.47
2112,LTC/USDT:USDT,2020-03-21 06:15:00+00:00,first_buy,trailing_stop_loss,37.46,37.67,38.041224679040944,38.19909761275443,36.95,1,37.62,22160.813,0,False,37.760000000000005,37.897142857142754,38.296400000000105,-0.72551773,-0.011818766340042936,1,1,38.353899422341634,1,38.58717606323819,38.03,38.124000000000024,False,38.7052000000001,21824.498,38.26142857142849,0,38.22,37.53,37.74
2113,LTC/USDT:USDT,2020-03-22 12:15:00+00:00,first_buy,trailing_stop_loss,37.78,37.78,38.107145665058304,38.45108894744277,36.59,1,36.75,31022.175,0,False,37.78600000000002,37.975714285714204,38.608000000000104,-2.60699469,-0.04246121225713062,1,1,36.04696628028694,1,36.461256011857614,35.88,35.84600000000001,False,36.4236000000001,7252.09,35.90857142857134,0,35.93,35.66,35.69
2114,LTC/USDT:USDT,2020-03-22 20:15:00+00:00,first_buy,trailing_stop_loss,35.68,35.7,35.93666377562741,36.37745927023853,35.06,1,35.33,23186.289,0,False,35.708000000000006,35.812857142857055,36.3420000000001,3.81188175,0.06210682356692544,1,1,37.672637826626556,0,37.08868333168399,38.9,38.606000000000016,False,36.76520000000009,28013.364,38.10571428571419,0,38.97,37.75,38.14
2115,LTC/USDT:USDT,2020-03-23 13:45:00+00:00,first_buy,trailing_stop_loss,38.18,38.23,37.71530893022247,37.15248456637406,37.57,1,37.95,19917.093,0,False,38.524000000000015,38.3499999999999,36.818400000000096,0.5323339,0.008671553534191972,0,1,39.86239296255961,1,39.976799113866264,39.24,39.500000000000014,False,40.03920000000008,5708.393,39.842857142857035,0,39.37,39.22,39.32
2106,LTC/USDT:USDT,2020-03-17 14:00:00+00:00,first_buy,trailing_stop_loss,33.87,34.19,34.12066991589125,34.327269506714515,33.11,1,33.21,17138.531,0,False,33.87999999999999,34.03428571428559,34.47640000000008,0.00648297,0.00010558547143912998,1,1,33.9489770431169,1,34.16845352178088,33.7,33.660000000000004,False,34.240800000000085,4821.491,33.75142857142845,0,33.7,33.49,33.57
2094,LTC/USDT:USDT,2020-03-13 17:00:00+00:00,first_buy,trailing_stop_loss,36.08,36.21,35.281026994080456,35.13159175965799,34.16,0,34.82,67535.684,0,False,35.08399999999997,34.58714285714274,35.55240000000009,-2.5138432,-0.040955600083039806,0,1,35.186683807301286,1,35.12316624256766,34.98,35.051999999999964,False,35.719600000000085,35084.02,35.24142857142845,0,35.32,34.53,34.91
2093,LTC/USDT:USDT,2020-03-13 16:15:00+00:00,first_buy,trailing_stop_loss,34.1,35.93,35.214212100672256,35.061315878742285,33.23,0,34.98,97620.932,0,False,34.15199999999997,34.85857142857131,35.42880000000009,-1.45286352,-0.023662712608728032,1,0,35.36485008391327,1,35.15651910043063,35.4,34.57999999999997,False,35.52760000000009,35714.48,34.59857142857131,0,36.67,35.37,36.07
2092,LTC/USDT:USDT,2020-03-13 15:45:00+00:00,first_buy,trailing_stop_loss,34.39,34.43,35.45075904969927,35.138046840965,32.3,1,32.3,90268.154,0,False,34.967999999999975,35.798571428571314,35.43760000000008,2.39762195,0.03904982944056792,0,1,35.256796118976304,1,35.06782114904167,32.3,34.29999999999997,False,35.424000000000085,95542.353,35.25571428571417,0,34.99,32.26,34.19
2071,LTC/USDT:USDT,2020-03-12 10:45:00+00:00,first_buy,trailing_stop_loss,41.41,41.41,41.51023618300544,43.02061131227489,35.4,1,35.49,211601.48,0,False,40.75799999999996,41.27999999999987,43.319600000000094,2.45689143,0.04000829678795781,1,1,40.3363536933123,1,42.34352899284712,35.4,39.03199999999996,False,42.861600000000095,282821.006,40.05285714285702,0,36.86,31.07,33.88
2072,LTC/USDT:USDT,2020-03-12 11:15:00+00:00,first_buy,trailing_stop_loss,34.15,39.49,39.564606971264254,41.82326758596955,32.51,1,35.32,137103.283,0,False,37.61799999999996,38.99857142857131,42.45720000000009,-3.81448425,-0.06214922598623787,1,1,38.87312897568514,1,41.3230255425644,35.34,36.23599999999996,False,42.0428000000001,104863.185,37.93571428571416,0,36.82,34.03,35.07
2073,LTC/USDT:USDT,2020-03-12 11:45:00+00:00,first_buy,trailing_stop_loss,35.07,35.55,37.97572451788743,40.709468094967036,33.0,1,33.04,117403.668,0,False,34.55999999999996,36.59999999999989,41.5512000000001,-0.73555053,-0.01197802197802198,1,0,35.89560598950981,1,38.86087116838275,34.08,33.60999999999997,False,39.70360000000011,24934.092,34.06285714285703,0,34.65,32.93,33.11
2074,LTC/USDT:USDT,2020-03-12 13:00:00+00:00,first_buy,trailing_stop_loss,33.09,33.76,35.52397429881599,38.46228811887292,32.38,0,33.48,37372.626,1,False,33.697999999999965,33.79999999999988,39.2548000000001,-4.29301677,-0.06992797307639886,1,0,34.80864432045406,1,37.68530874388968,33.27,33.343999999999966,False,38.4252000000001,20846.947,33.50571428571417,0,33.27,32.54,32.79
2075,LTC/USDT:USDT,2020-03-12 13:45:00+00:00,first_buy,trailing_stop_loss,32.74,32.8,34.147314424999585,37.15380439249044,29.78,0,30.51,137685.044,0,False,32.62999999999996,33.039999999999885,37.9244000000001,7.13408808,0.11617668731593904,1,1,35.00200121447404,0,35.259396451387964,34.78,34.829999999999956,False,34.712000000000096,42575.917,35.005714285714184,1,35.23,34.53,34.82
2076,LTC/USDT:USDT,2020-03-12 20:15:00+00:00,first_buy,trailing_stop_loss,34.83,34.99,34.91707795070881,35.19944115869256,33.44,1,34.45,40671.158,0,False,34.77999999999995,34.802857142857036,34.78720000000009,-4.48176183,-0.07299407909164007,0,1,34.519801372992696,1,34.96050853797373,33.71,34.22599999999996,False,34.795200000000094,21386.974,34.42285714285703,0,34.25,33.39,33.39
2077,LTC/USDT:USDT,2020-03-12 21:00:00+00:00,first_buy,trailing_stop_loss,33.35,33.65,34.295216546378434,34.81973012775345,31.94,1,33.06,64520.423,0,False,33.87799999999995,34.169999999999895,34.75160000000009,-2.19595324,-0.03576725389414211,1,0,33.529529446635074,0,34.07757847397556,33.36,33.48399999999996,False,34.31600000000009,20256.216,33.194285714285606,1,33.63,32.82,33.36
2078,LTC/USDT:USDT,2020-03-12 23:15:00+00:00,first_buy,trailing_stop_loss,33.37,33.38,33.32498645484506,33.93849858701441,31.53,1,32.2,38035.217,0,False,33.23799999999996,33.164285714285604,34.21040000000009,-3.34226541,-0.05444275873380351,0,1,33.08421930794582,1,33.77712832130964,32.16,32.79799999999995,False,34.08160000000009,92349.688,33.054285714285605,0,32.7,28.32,31.76
2079,LTC/USDT:USDT,2020-03-12 23:45:00+00:00,first_buy,trailing_stop_loss,31.78,32.62,32.62049326056954,33.50252622343485,29.04,1,30.07,100608.017,0,False,32.14799999999995,32.5742857142856,33.850000000000094,0.4683228,0.007626892562043875,1,1,32.16657122048192,1,33.2186353920693,30.07,31.411999999999956,False,33.61960000000009,134966.544,31.96142857142846,0,31.11,28.69,29.67
2080,LTC/USDT:USDT,2020-03-13 00:15:00+00:00,first_buy,trailing_stop_loss,29.64,32.5,31.871714109638546,32.99873647413824,29.35,1,30.25,136395.25,0,False,30.789999999999953,31.52285714285703,33.39200000000009,-2.83613786,-0.04619240640390673,1,1,31.46529655430954,1,32.71957080938726,30.26,30.19599999999995,False,33.12120000000009,77348.818,30.934285714285604,0,31.08,29.01,29.23
2081,LTC/USDT:USDT,2020-03-13 00:45:00+00:00,first_buy,trailing_stop_loss,29.23,30.96,31.033712469031148,32.41886186054376,28.42,1,28.66,103859.673,0,False,29.575999999999954,30.26285714285703,32.83280000000009,-2.96068824,-0.048230766099104656,1,1,29.843846653096357,1,31.404734964511402,28.72,28.60399999999995,False,31.825200000000088,54023.341,28.928571428571313,0,29.22,28.24,28.49
2082,LTC/USDT:USDT,2020-03-13 02:00:00+00:00,first_buy,trailing_stop_loss,28.53,28.7,29.087870244927686,30.925124967140185,24.73,1,24.93,80291.252,1,False,27.857999999999954,28.168571428571315,31.430400000000088,-0.4667112,-0.007602505797451646,1,1,28.340505591861888,1,30.42918978438906,24.93,27.01799999999995,False,31.006800000000084,75451.573,27.4542857142856,0,25.99,23.83,24.23
2083,LTC/USDT:USDT,2020-03-13 02:30:00+00:00,first_buy,trailing_stop_loss,24.15,26.54,28.048120116190827,30.133694244804683,23.68,0,26.44,155028.701,0,False,26.563999999999947,27.137142857142745,30.686400000000084,11.2094615,0.18253821650048063,1,0,28.88071702139224,1,30.38008726370804,26.5,27.509999999999945,False,30.67800000000009,169605.003,27.855714285714175,0,33.99,26.43,33.46
2084,LTC/USDT:USDT,2020-03-13 03:00:00+00:00,first_buy,trailing_stop_loss,33.44,33.61,28.94368363348574,30.29934005898893,28.44,0,29.29,85265.465,0,False,27.66999999999995,27.938571428571315,30.514000000000088,5.80023795,0.09446189056844796,1,0,29.235424612949473,0,30.33938894350827,29.28,28.851999999999947,False,30.42520000000009,42132.759,28.23999999999989,0,31.62,28.96,30.84
2085,LTC/USDT:USDT,2020-03-13 03:30:00+00:00,first_buy,trailing_stop_loss,30.86,34.37,30.019205441726477,30.634989762507654,30.61,0,34.33,61101.573,0,False,30.871999999999947,29.074285714285597,30.483200000000092,-7.23373299,-0.11784794153215206,0,0,30.310096912230097,0,30.729434965284867,34.2,31.965999999999944,False,30.463200000000093,67816.113,30.071428571428452,0,34.67,31.4,31.91
2086,LTC/USDT:USDT,2020-03-13 04:00:00+00:00,first_buy,trailing_stop_loss,31.97,32.36,30.61623584881008,30.845773116004505,29.99,1,32.3,84981.317,0,False,31.733999999999945,31.2242857142856,30.454000000000093,-5.91490447,-0.09635342958343578,0,1,30.3713745629341,0,30.680828376648396,29.78,30.89599999999995,False,30.03640000000009,61843.911,31.378571428571316,0,30.74,29.25,29.38
2087,LTC/USDT:USDT,2020-03-13 05:00:00+00:00,first_buy,trailing_stop_loss,29.38,30.16,30.118855399405778,30.536322570970736,27.87,1,28.73,43445.351,0,False,30.259999999999952,31.077142857142743,29.85160000000009,10.54774792,0.1718269272423758,0,0,32.01319733998332,0,31.466171844883355,32.51,32.745999999999945,False,30.768400000000085,67305.898,32.40142857142846,0,34.01,32.39,33.64
2088,LTC/USDT:USDT,2020-03-13 08:15:00+00:00,first_buy,trailing_stop_loss,33.64,36.04,32.24501313383204,31.618307263780885,33.35,0,33.52,94751.11,1,False,32.913999999999945,32.70142857142846,31.112000000000084,-0.450848,-0.007342850544278691,0,1,34.03790602783471,0,33.13433862745937,34.2,34.60399999999996,False,32.82640000000008,19317.586,34.45999999999989,0,35.21,34.16,35.0
2089,LTC/USDT:USDT,2020-03-13 11:15:00+00:00,first_buy,trailing_stop_loss,35.01,35.04,33.972074331244755,33.169572803203124,33.0,1,33.61,18332.335,0,False,34.353999999999964,34.45142857142846,33.02160000000008,6.01808736,0.09803967596947968,0,0,35.91303995866847,0,34.70328820911054,37.8,36.977999999999966,False,34.65480000000009,117718.116,36.51285714285704,0,39.6,37.01,37.57
2090,LTC/USDT:USDT,2020-03-13 14:00:00+00:00,first_buy,trailing_stop_loss,37.71,38.61,36.08487996502717,34.87563723065791,36.34,1,37.03,74405.686,0,False,37.09199999999996,36.83857142857131,34.835600000000085,-1.72833385,-0.028154768765414537,0,1,36.73511844945433,0,35.46786931509576,37.74,37.575999999999965,False,35.31480000000008,47301.795,37.53857142857132,0,38.03,37.19,37.53
2091,LTC/USDT:USDT,2020-03-13 15:00:00+00:00,first_buy,trailing_stop_loss,37.52,37.54,36.578946380307514,35.48654566212571,34.88,1,35.72,81461.983,1,False,37.20599999999997,37.33999999999988,35.41960000000009,-4.80811506,-0.07831580184521361,0,1,36.02362433146278,0,35.365090588242204,34.86,36.05999999999997,False,35.49240000000008,69154.667,36.4742857142856,0,35.3,33.79,34.39
2025,EOS/USDT:USDT,2021-02-06 01:30:00+00:00,first_buy,trailing_stop_loss,3.297,3.316,3.3010345372092846,3.281843274417239,3.253,1,3.274,1201783.8,1,False,3.292999999999992,3.298142857142884,3.289239999999976,-4.12569217,-0.06731974492600262,0,1,3.15753354891272,0,3.184117618927769,3.156,3.143399999999989,False,3.1959199999999752,842069.2,3.142142857142883,1,3.157,3.113,3.116
2024,EOS/USDT:USDT,2021-01-11 03:15:00+00:00,first_buy,trailing_stop_loss,2.915,2.943,2.9533505284615633,3.006915778726427,2.844,1,2.856,2465402.2,1,False,2.9133999999999927,2.9251428571428773,3.023879999999971,-5.062734,-0.08245382377874491,1,1,2.930681216390554,1,2.9920331284503954,2.8529999999999998,2.8883999999999928,False,3.0126399999999705,4869765.0,2.902857142857163,0,2.874,2.7560000000000002,2.806
2022,EOS/USDT:USDT,2021-01-08 15:15:00+00:00,first_buy,trailing_stop_loss,3.163,3.177,3.148038445637996,3.1472629109467585,3.108,1,3.115,1299386.2,0,False,3.1413999999999946,3.143571428571452,3.1627199999999704,10.40313881,0.16957587965963355,1,1,3.811399174946638,0,3.796026993651913,3.825,3.8075999999999928,False,3.8028799999999694,2197299.4,3.8161428571428764,0,3.832,3.714,3.727
2116,LTC/USDT:USDT,2020-03-25 11:45:00+00:00,first_buy,trailing_stop_loss,39.3,39.38,39.643563276011974,39.86296214246876,38.04,1,38.44,35511.193,0,False,39.110000000000014,39.531428571428464,39.97320000000008,0.11427049,0.0018612158431848176,1,1,39.87942048104452,0,39.81697787542148,39.92,39.87400000000001,False,39.796800000000076,1202.256,39.87285714285701,0,40.03,39.8,39.83
1954,EOS/USDT:USDT,2020-07-05 21:30:00+00:00,first_buy,trailing_stop_loss,2.407,2.407,2.4036471850004646,2.4103894954792295,2.317,1,2.3529999999999998,1997247.5,0,False,2.399600000000012,2.403999999999974,2.4112799999999783,4.77658339,0.07799881621533196,1,1,2.61413359776352,1,2.6219213742154106,2.607,2.605400000000018,False,2.625599999999981,665131.3,2.611571428571394,1,2.607,2.578,2.583
1955,EOS/USDT:USDT,2020-07-13 19:45:00+00:00,first_buy,trailing_stop_loss,2.583,2.583,2.6001130442614397,2.6145938650142693,2.436,1,2.523,3938463.8,0,False,2.5870000000000184,2.5959999999999654,2.620719999999981,16.17778627,0.26371428785297846,1,1,3.414441178248834,0,3.3685135726480695,3.496,3.4640000000000084,False,3.3554399999999838,1758041.6,3.4444285714285385,1,3.504,3.404,3.404
1956,EOS/USDT:USDT,2020-08-02 04:45:00+00:00,first_buy,trailing_stop_loss,3.4050000000000002,3.438,3.305911766210552,3.319660715414879,2.51,1,2.709,7149513.8,0,False,3.3134000000000086,3.345714285714253,3.332479999999984,3.75603895,0.0611980771594105,0,1,3.0140604482144133,1,3.055434948387127,2.992,2.996400000000009,False,3.0285199999999826,1152243.9,3.005428571428538,1,2.999,2.908,2.946
1957,EOS/USDT:USDT,2020-08-02 12:00:00+00:00,first_buy,trailing_stop_loss,2.9450000000000003,2.96,3.0032819177198884,3.0471805077658582,2.857,1,2.944,1818326.2,0,False,2.9830000000000085,2.9919999999999662,3.026879999999983,1.38788149,0.022642124056180025,1,1,3.1318774298553405,1,3.1505443767907857,3.11,3.1156000000000077,False,3.16231999999998,865111.6,3.1238571428571085,0,3.122,3.077,3.087
1958,EOS/USDT:USDT,2020-08-07 17:30:00+00:00,first_buy,trailing_stop_loss,3.085,3.102,3.1194347483391343,3.1431707192507274,3.025,1,3.051,1417228.4,0,False,3.099800000000008,3.109428571428537,3.15631999999998,0.24216335,0.0039449006780490955,1,1,3.1505451818957524,1,3.1718619783866537,3.1390000000000002,3.141800000000013,False,3.1733599999999784,454738.1,3.14342857142854,1,3.141,3.12,3.121
